"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"94","En1 (mouse)","2/957",0.390185698365716,0.844541863201105,0.24997500553523,0.478964454148245,-0.599095410789314,0.563828163807108,"SLC9A3R1;CAPN1"
"95","HOXD9 (human)","3/1543",0.368242929384816,0.844541863201105,0.200563936440293,0.457924572589181,-0.516106706739554,0.515597012353147,"DSP;HSPB1;DHCR24"
"96","ZNF281 (human)","2/986",0.404783793684936,0.844541863201105,0.260864568777169,0.478964454148245,-0.566795020467426,0.512610661857806,"CAPN1;S100A11"
"97","IRF8 (human)","3/1550",0.370995150276335,0.844541863201105,0.202386306635397,0.457924572589181,-0.507778563330897,0.503496105417606,"PERP;CTNND1;KRT13"
"98","SRF (human)","6/3420",0.342668029660986,0.84386921133231,0.12044214932463,0.4560794896503,-0.464428216857402,0.497399436149826,"CSTB;ABLIM1;ANXA1;S100A16;DHCR24;RAB11A"
"99","ZBTB16 (human)","3/1572",0.379636303577674,0.844541863201105,0.208141694970892,0.459406221727602,-0.508124068259435,0.492139288120731,"ABLIM1;KRT13;RAB11A"
"100","CRTC3 (human)","2/1008",0.415759532639495,0.844541863201105,0.26913596696165,0.486181101608142,-0.539520232531014,0.473508978421568,"ANXA1;RAB11A"
"101","MEF2A (human)","5/2800",0.353903731900658,0.844541863201105,0.144171684750789,0.457924572589181,-0.444636532920032,0.46185745995782,"GRN;ABLIM1;CTNND1;DHCR24;CAPN1"
"102","RORB (mouse)","2/1020",0.421708366155051,0.844541863201105,0.273649717713596,0.487157157123176,-0.427005727458097,0.368694371589463,"ABLIM1;BHLHE40"
"103","TFAP2A (mouse)","3/1663",0.415169520933283,0.844541863201105,0.232358556239012,0.478964454148245,-0.408813830759726,0.359375302926203,"GRN;CAPN1;NDRG1"
"104","NR2F1 (mouse)","2/1021",0.422202859228503,0.844541863201105,0.274025900881786,0.487157157123176,-0.413283362835103,0.356361585472577,"ABLIM1;BHLHE40"
"105","STAT1 (human)","3/1667",0.416721268263059,0.844541863201105,0.233436783867617,0.478964454148245,-0.400109416004271,0.350230856796973,"DSP;CTNND1;CAPN1"
"106","GATA2 (human)","15/9985",0.422086631331127,0.844541863201105,0.041306501288012,0.320325387751588,-0.38822562525306,0.334861954883955,"DSP;CAST;SPRR3;CSTB;GRN;SERPINB1;ANXA2;PGAM1;KRT13;TACSTD2;RAB11A;FAM129B;RAB10;ABLIM1;CAPN1"
"107","SRY (human)","1/469",0.485662398461774,0.884458351670222,0.378567874310851,0.630370206836886,-0.449478599058588,0.324632120002154,"RAB10"
"108","IKZF1 (mouse)","3/1674",0.419434364359576,0.844541863201105,0.235326220919602,0.478964454148245,-0.354955053024202,0.308402068454392,"LAD1;KRT4;S100A16"
"109","NRF1 (mouse)","3/1676",0.420208947636533,0.844541863201105,0.235866646259103,0.478964454148245,-0.352571225585343,0.30568037976727,"RAB10;GRN;NDRG1"
"110","NFIC (human)","7/4403",0.422724130661323,0.844541863201105,0.141500992817916,0.457924572589181,-0.332108939531111,0.285957582177665,"LAD1;GRN;ABLIM1;ANXA1;S100A16;DHCR24;RAB11A"
"111","NR1H2 (human)","1/479",0.492990326330518,0.886387961462268,0.384880552606192,0.630370206836886,-0.336671598672246,0.238116283055641,"CTNND1"
"112","SREBF1 (mouse)","3/1735",0.442930042982406,0.844541863201105,0.251918833861907,0.478964454148245,-0.290519852963671,0.236582935848017,"RAB10;SLC9A3R1;CTNND1"
"113","NFYA (mouse)","3/1748",0.447899596786619,0.844541863201105,0.255482152654075,0.478964454148245,-0.285590300685731,0.229382184366394,"RAB10;SLC9A3R1;CTNND1"
"114","RBPJ (mouse)","3/1735",0.442930042982406,0.844541863201105,0.251918833861907,0.478964454148245,-0.266516027535818,0.217035578125738,"SLC9A3R1;LAD1;CTNND1"
"115","Sox17 (mouse)","1/500",0.508052703486767,0.896092957330991,0.397936525401837,0.630370206836886,-0.317043258317567,0.214692211693918,"ABLIM1"
"116","CPEB1 (mouse)","3/1748",0.447899596786619,0.844541863201105,0.255482152654075,0.478964454148245,-0.264644617332339,0.212558900840617,"RAB10;SLC9A3R1;CTNND1"
"117","SP1 (mouse)","4/2360",0.424655831546016,0.844541863201105,0.209193904536676,0.459406221727602,-0.24632027551175,0.210967464947164,"RAB10;SLC9A3R1;BHLHE40;CAPN1"
"118","NFYB (mouse)","3/1748",0.447899596786619,0.844541863201105,0.255482152654075,0.478964454148245,-0.252636350102045,0.202914026483448,"RAB10;SLC9A3R1;CTNND1"
"119","HMGA1 (mouse)","3/1748",0.447899596786619,0.844541863201105,0.255482152654075,0.478964454148245,-0.236917493032232,0.190288857625264,"CAST;ABLIM1;S100A9"
"120","HIF1A (mouse)","2/1124",0.47202791234678,0.866674199718679,0.312729275285809,0.534743188274971,-0.248390688252344,0.186471151761434,"ABLIM1;PERP"
"121","ELF5 (mouse)","1/556",0.546139551224043,0.908973087954421,0.431459355381494,0.644312637369697,-0.306941356285782,0.185662917050889,"LAD1"
"122","RXRA (mouse)","1/507",0.512976909578572,0.897709591762501,0.402228826797165,0.630370206836886,-0.277838447337226,0.185463955467484,"RAB11A"
"123","NR5A2 (mouse)","3/1748",0.447899596786619,0.844541863201105,0.255482152654075,0.478964454148245,-0.212086384621228,0.170344854366474,"ABLIM1;KRT4;DHCR24"
"124","Sox2 (mouse)","3/1797",0.466495433348522,0.863594851818751,0.268987736323693,0.486181101608142,-0.205720026653128,0.156862970221409,"RAB10;SPRR3;FAM129B"
"125","CBEPA (mouse)","3/1764",0.453995913091285,0.847459037770399,0.259879626738242,0.478964454148245,-0.196461689831586,0.155139329527196,"SPRR3;ABLIM1;HSPB1"
"126","HINFP (human)","5/3047",0.426978522984074,0.844541863201105,0.185320009128051,0.457924572589181,-0.179862660761791,0.153067002952973,"GRN;ABLIM1;ANXA2;PGAM1;FAM129B"
"127","RUNX2 (mouse)","3/1750",0.448662864825587,0.844541863201105,0.256031134349188,0.478964454148245,-0.16860779594162,0.135136371666375,"ANXA1;NDRG1;RAB11A"
"128","FOXO3A (mouse)","1/597",0.572204633197097,0.908973087954421,0.454853899089679,0.653395358774396,-0.176312768976398,0.0984281197886621,"ANXA2"
"129","SREBF1 (human)","4/2587",0.498593228322526,0.886387961462268,0.259210250130098,0.478964454148245,-0.0406261034639373,0.0282743334775003,"DSP;CTNND1;BHLHE40;CAPN1"
"130","CACYBP (human)","2/1350",0.572457450899359,0.908973087954421,0.396100134256936,0.630370206836886,-0.0477662157604186,0.0266448008663821,"CSTB;S100A16"
"131","FOXL1 (human)","8/5755",0.580554262898123,0.908973087954421,0.206161971797707,0.459406221727602,-0.0461498439088707,0.025094993202365,"CAST;SERPINB1;ABLIM1;ANXA2;PGAM1;CTNND1;HSPB1;CAPN1"
"132","FOXF1 (human)","2/1352",0.573286514318085,0.908973087954421,0.396821908753607,0.630370206836886,-0.0409757972997861,0.0227976905041189,"HSPB1;NDRG1"
"133","NRF1 (human)","2/1356",0.574941382929263,0.908973087954421,0.398264414360592,0.630370206836886,-0.0098069498455059,0.00542802107434055,"RAB10;PGAM1"
"134","CBEPA (human)","2/1366",0.579059519266908,0.908973087954421,0.401864521874396,0.630370206836886,-0.00656356530759237,0.00358600397164241,"BHLHE40;RAB11A"
"135","TCFAP2A (human)","2/1367",0.579469835256066,0.908973087954421,0.402224043789287,0.630370206836886,0.0164760655399586,-0.00899002792629717,"CSTB;BHLHE40"
"136","APEX1 (human)","2/1373",0.581926004449713,0.908973087954421,0.404379286902187,0.630370206836886,0.0223641803039691,-0.0121082351272483,"CAST;ABLIM1"
"137","Sox5 (mouse)","1/728",0.646165803033119,0.915600233696418,0.523544694067688,0.671021208055373,0.052895413612207,-0.02309938200939,"RAB11A"
"138","WT1 (human)","4/2689",0.530762492950038,0.908973087954421,0.282554084457348,0.498363109594063,0.0369837403699599,-0.0234270041836267,"LAD1;S100A16;CTNND1;FAM129B"
"139","Pax2 (mouse)","2/1516",0.637535914511373,0.915600233696418,0.454698934947762,0.653395358774396,0.0587732064937301,-0.0264564454684616,"DSP;CTNND1"
"140","POU2F2 (human)","4/2792",0.562357659387955,0.908973087954421,0.306522842444387,0.528162436211867,0.0555424234473063,-0.031971175760215,"CAST;DSP;DHCR24;CAPN1"
"141","STAT3 (human)","4/2759",0.552340700220107,0.908973087954421,0.298806680492187,0.518858111862402,0.0572387365555385,-0.0339763537985225,"DSP;CAST;PERP;KRT13"
"142","NFKB1 (mouse)","5/3284",0.496405316461478,0.886387961462268,0.228686912948552,0.478964454148245,0.0582202239578842,-0.0407752625142374,"RAB10;CSTB;SLC9A3R1;KRT4;FAM129B"
