"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"34","hsa-miR-196a-5p","3/303",0.00852252040159094,0.135400325418345,0.0140747224192777,0.205125950931751,-2.87484938569714,13.698781401647,"ANXA1;PGAM1;S100A9"
"35","mmu-miR-149-5p","3/409",0.0190436818063087,0.213259508300917,0.0306610507710284,0.326213474596679,-3.38408202322003,13.40441622412,"ABLIM1;CTNND1;DHCR24"
"36","hsa-miR-331-3p","3/405",0.0185577866103548,0.213259508300917,0.0299051820902487,0.32347438627619,-3.28509649321004,13.0972389065835,"ABLIM1;PGAM1;CTNND1"
"37","hsa-miR-4259","2/52",0.00240010685734728,0.0916276088481402,0.00365778891054237,0.148369062683875,-2.15036173515475,12.9715024142582,"CTNND1;NDRG1"
"38","hsa-miR-1827","3/834",0.109594386875791,0.306487833370801,0.16269087522512,0.372998087872793,-5.44436702549101,12.0373273735754,"SLC9A3R1;NDRG1;FAM129B"
"39","hsa-miR-186-5p","3/749",0.0857658520226577,0.306487833370801,0.129247325148908,0.372998087872793,-4.81410516319831,11.8240890403577,"DSP;PGAM1;RAB11A"
"40","hsa-miR-4728-5p","3/837",0.110479835331276,0.306487833370801,0.163919341839912,0.372998087872793,-5.32802117941961,11.7372164598486,"PGAM1;CAPN1;FAM129B"
"41","hsa-miR-149-3p","3/833",0.109299882445686,0.306487833370801,0.162282062991433,0.372998087872793,-5.27952226186039,11.687067035419,"PGAM1;CAPN1;FAM129B"
"42","hsa-miR-6785-5p","3/824",0.106663956620392,0.306487833370801,0.158618159252519,0.372998087872793,-5.20869302504841,11.6574299058603,"PGAM1;CAPN1;FAM129B"
"43","hsa-miR-6883-5p","3/824",0.106663956620392,0.306487833370801,0.158618159252519,0.372998087872793,-5.20231962144794,11.6431657698521,"PGAM1;CAPN1;FAM129B"
"44","hsa-miR-4648","2/76",0.00505281995549641,0.121454820411747,0.00748977263276063,0.180031942172654,-2.18739602375578,11.5665319096335,"RAB10;LAD1"
