"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"36","HNF4A_HepG2_hg19","9/2620",0.007449594768314,0.197276305901648,0.00112646090458873,0.0362831166429024,-1.51176799275606,7.40705186839522,"DSP;SLC9A3R1;LAD1;SERPINB1;ABLIM1;PERP;BHLHE40;DHCR24;NDRG1"
"37","NR3C1_A549_hg19","7/1855",0.0121038619822079,0.239586891894268,0.00271722431025815,0.0646225989291304,-1.66396567243755,7.34512836370706,"RAB10;ABLIM1;ANXA2;BHLHE40;HSPB1;NDRG1;FAM129B"
"38","RXRA_SK-N-SH_hg19","2/139",0.0161067998745773,0.260200013084806,0.00976859707855688,0.126991762021239,-1.7737516992569,7.32295826829191,"ANXA2;BHLHE40"
"39","FOXA2_A549_hg19","6/1410",0.0119335409823763,0.239586891894268,0.00319700831907498,0.0653103128039603,-1.6469235859199,7.29324015239439,"RAB10;PERP;HSPB1;NDRG1;RAB11A;FAM129B"
"40","ZBTB7A_HepG2_hg19","7/1881",0.0130137503974066,0.242692686378731,0.00293885188198422,0.0646225989291304,-1.5547242693933,6.75022216510781,"DSP;RAB10;SERPINB1;PERP;DHCR24;CAPN1;NDRG1"
"41","CEBPB_C2C12_mm9","6/1513",0.0164954472556807,0.260200013084806,0.00452183554823912,0.0659818860610403,-1.58283205675423,6.49700461970852,"CAST;ANXA1;BHLHE40;HSPB1;NDRG1;FAM129B"
"42","ZBTB7A_ECC-1_hg19","7/1896",0.013561079793495,0.242692686378731,0.00307296274628033,0.0646225989291304,-1.49943875242228,6.44841337923867,"RAB10;LAD1;CSTB;ANXA2;PERP;DHCR24;NDRG1"
"43","JUND_HeLa-S3_hg19","6/1492",0.0154790563771959,0.260200013084806,0.00422329190867604,0.0656446459718123,-1.54325811834939,6.43271245854911,"ABLIM1;ANXA1;ANXA2;HSPB1;NDRG1;FAM129B"
"44","TEAD4_A549_hg19","3/447",0.0240145665766968,0.328854590800012,0.0117360322270133,0.142224797327365,-1.70885160347905,6.37246944403913,"ANXA1;ANXA2;RAB11A"
"45","HA-E2F1_MCF-7_hg19","7/2000",0.0178318890086091,0.260200013084806,0.00413839742297225,0.0656446459718123,-1.57896443545132,6.35812173632051,"DSP;LAD1;SERPINB1;PGAM1;PERP;NDRG1;RAB11A"
"46","TCF7L2_MCF-7_hg19","7/2000",0.0178318890086091,0.260200013084806,0.00413839742297225,0.0656446459718123,-1.57821581028215,6.35510719726338,"CAST;SERPINB1;ANXA1;ANXA2;TACSTD2;HSPB1;FAM129B"
"47","FOSL2_SK-N-SH_hg19","3/469",0.027186825697927,0.353428734073052,0.0133389337202915,0.143156365699932,-1.73658086686863,6.26041357109938,"ANXA1;ANXA2;FAM129B"
"48","JUND_SK-N-SH_hg19","6/1565",0.0192134569990582,0.273906829693475,0.00532890203847093,0.0747091168138572,-1.55200125733417,6.13373301601996,"CSTB;ABLIM1;ANXA1;ANXA2;NDRG1;FAM129B"
