"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"31","hsa-miR-190","5/1779",0.0978757275720686,0.885572504315577,0.147286284360986,0.965721723903668,-2.7782928684185,6.4569101304397,"CAST;RAB10;ABLIM1;PGAM1;PERP"
"32","hsa-miR-190b","5/1779",0.0978757275720686,0.885572504315577,0.147286284360986,0.965721723903668,-2.77119462515949,6.44041341069917,"CAST;RAB10;ABLIM1;PGAM1;PERP"
"33","mmu-miR-139-3p","5/1894",0.119790480659749,0.885572504315577,0.177471264747999,0.965721723903668,-2.98656722429312,6.33752867160884,"RAB10;LAD1;SPRR3;GRN;ABLIM1"
"34","mmu-miR-880","5/1882",0.117396965637364,0.885572504315577,0.17420723630069,0.965721723903668,-2.86438852093401,6.13607652845795,"RAB10;LAD1;ABLIM1;CTNND1;RAB11A"
"35","mmu-miR-3087","5/1881",0.117198609764234,0.885572504315577,0.17393639046721,0.965721723903668,-2.85564523762458,6.12217574412512,"RAB10;SPRR3;ABLIM1;CTNND1;RAB11A"
"36","hsa-miR-648","5/1888",0.118590670673053,0.885572504315577,0.175836056731725,0.965721723903668,-2.86941475732121,6.11781452067096,"CTNND1;DHCR24;RAB11A;S100A11;FAM129B"
"37","hsa-miR-1284","5/1931",0.127322954022715,0.885572504315577,0.187693382312967,0.965721723903668,-2.95257503886516,6.08534123049214,"CAST;RAB10;ABLIM1;PERP;RAB11A"
"38","mmu-miR-344b","5/1909",0.122816579529021,0.885572504315577,0.181586925411531,0.965721723903668,-2.87748919505337,6.03427687179526,"CAST;DSP;CSTB;ABLIM1;PERP"
"39","mmu-miR-672","5/1812",0.103927987051616,0.885572504315577,0.155691486294973,0.965721723903668,-2.62547962920409,5.94423566906331,"ABLIM1;S100A16;PGAM1;CTNND1;DHCR24"
"40","mmu-miR-133a","5/1928",0.126703712574156,0.885572504315577,0.186855842311335,0.965721723903668,-2.8629776515807,5.91463666738205,"CAST;PERP;DHCR24;NDRG1;FAM129B"
"41","mmu-miR-133b","5/1928",0.126703712574156,0.885572504315577,0.186855842311335,0.965721723903668,-2.85550989749686,5.8992090051707,"CAST;PERP;DHCR24;NDRG1;FAM129B"
"42","mmu-miR-1843-3p","4/978",0.0457277246720038,0.885572504315577,0.067687733230952,0.965721723903668,-1.79645264801176,5.54214713682479,"ABLIM1;PERP;NDRG1;RAB11A"
"43","mmu-miR-3963","4/1012",0.0507613689906473,0.885572504315577,0.0747754739847867,0.965721723903668,-1.81820302962016,5.41937170800979,"CAST;PERP;DHCR24;RAB11A"
"44","hsa-miR-3684","4/1145",0.0733225433222642,0.885572504315577,0.106024032372044,0.965721723903668,-1.81497468259527,4.74232405955618,"DSP;ANXA2;PERP;NDRG1"
"45","mmu-miR-411","4/1241",0.0923823015491899,0.885572504315577,0.131851695413857,0.965721723903668,-1.94671086056833,4.63671459007312,"DSP;RAB10;DHCR24;NDRG1"
"46","mmu-miR-1198-3p","4/1285",0.101863580677855,0.885572504315577,0.144528453856073,0.965721723903668,-1.99480484686416,4.55637525305528,"RAB10;ABLIM1;CAPN1;FAM129B"
"47","hsa-miR-1469","2/120",0.0121879945985046,0.748056308296271,0.0159707146582393,0.965721723903668,-1.01925558483135,4.492169074414,"CAPN1;NDRG1"
"48","hsa-miR-4661-5p","4/1241",0.0923823015491899,0.885572504315577,0.131851695413857,0.965721723903668,-1.88204689141466,4.48269666409343,"PERP;CTNND1;DHCR24;RAB11A"
"49","mmu-miR-676","3/498",0.0316982520858984,0.885572504315577,0.0441958228876763,0.965721723903668,-1.28699185557495,4.44204433148749,"LAD1;KRT4;FAM129B"
"50","mmu-miR-1951","4/1212",0.0863861585865333,0.885572504315577,0.123777619586138,0.965721723903668,-1.78715233583266,4.37660706942099,"RAB10;ANXA2;NDRG1;RAB11A"
"51","mmu-miR-5118","4/1340",0.114346474116252,0.885572504315577,0.161058552237571,0.965721723903668,-1.96837354248159,4.26846171123598,"RAB10;SPRR3;S100A16;NDRG1"
"52","mmu-miR-208b","4/1419",0.133445238108615,0.885572504315577,0.186020535442792,0.965721723903668,-2.0630287929723,4.15507220181762,"LAD1;CTNND1;DHCR24;RAB11A"
"53","mmu-miR-208a-3p","4/1419",0.133445238108615,0.885572504315577,0.186020535442792,0.965721723903668,-2.05537477364092,4.13965651636315,"LAD1;CTNND1;DHCR24;RAB11A"
"54","mmu-miR-3096-3p","4/1421",0.133945890213223,0.885572504315577,0.186669777992011,0.965721723903668,-1.97364511926929,3.96765700282802,"RAB10;ABLIM1;PGAM1;CTNND1"
"55","mmu-miR-669g","4/1411",0.131450890569597,0.885572504315577,0.18343174713061,0.965721723903668,-1.92469975858272,3.90545053280606,"PERP;CTNND1;S100A11;RAB11A"
"56","mmu-miR-669f-5p","4/1434",0.13722009893092,0.885572504315577,0.190909510887751,0.965721723903668,-1.94823527718405,3.86952466957697,"LAD1;CTNND1;NDRG1;S100A11"
"57","hsa-miR-3676","3/629",0.0566692545217021,0.885572504315577,0.0774753243761421,0.965721723903668,-1.34782640581884,3.86896732277976,"ANXA2;TACSTD2;DHCR24"
"58","mmu-miR-669l","4/1434",0.13722009893092,0.885572504315577,0.190909510887751,0.965721723903668,-1.94214387946021,3.8574261237593,"LAD1;CTNND1;NDRG1;S100A11"
"59","mmu-miR-669a-5p","4/1434",0.13722009893092,0.885572504315577,0.190909510887751,0.965721723903668,-1.936600859297,3.84641674849713,"LAD1;CTNND1;NDRG1;S100A11"
"60","mmu-miR-669p","4/1434",0.13722009893092,0.885572504315577,0.190909510887751,0.965721723903668,-1.93023110107253,3.83376533165981,"LAD1;CTNND1;NDRG1;S100A11"
"61","mmu-miR-590-5p","4/1496",0.153298173118846,0.885572504315577,0.211575367758027,0.965721723903668,-2.00654214396365,3.76300976362544,"ABLIM1;BHLHE40;CTNND1;RAB11A"
