"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"22","RACK7_27058665_Chip-Seq_MCF-7_Human","10/2000",0.000236204640475067,0.00728066068287855,8.35512480379543e-08,2.736303373243e-06,-1.42924466176681,11.9353534838715,"DSP;LAD1;ABLIM1;S100A16;PGAM1;KRT13;HSPB1;CAPN1;S100A9;S100A11"
"23","KLF6_26769127_Chip-Seq_PDAC-Cell_line_Human","10/2000",0.000236204640475067,0.00728066068287855,8.35512480379543e-08,2.736303373243e-06,-1.39859103469853,11.6793708068606,"DSP;LAD1;SPRR3;S100A16;CTNND1;TACSTD2;KRT13;DHCR24;CAPN1;S100A11"
"24","RUNX1_17652178_ChIP-ChIP_JURKAT_Human","5/1003",0.0117876455048503,0.140380141921399,0.000235934798674863,0.00199402958880045,-2.56106670401912,11.3729373310277,"ABLIM1;ANXA1;CTNND1;DHCR24;S100A11"
"25","THRA_23701648_ChIP-Seq_CEREBELLUM_Mouse","2/179",0.0258522701527833,0.196327384928383,0.00476509038127679,0.0167726268617215,-2.84437131431671,10.3971922008963,"CSTB;CAPN1"
"26","RUNX1_27514584_Chip-Seq_MCF-7_Human","9/2000",0.00116121621594086,0.0225361961908523,1.0461119203844e-06,2.03023202326455e-05,-1.51613580590961,10.2464814547875,"DSP;SLC9A3R1;LAD1;ABLIM1;S100A16;BHLHE40;HSPB1;S100A11;FAM129B"
"27","KLF5_25053715_ChIP-Seq_YYC3_Human","9/2000",0.00116121621594086,0.0225361961908523,1.0461119203844e-06,2.03023202326455e-05,-1.46749316440482,9.91774050549521,"CAST;RAB10;ANXA1;ANXA2;S100A16;BHLHE40;NDRG1;S100A11;FAM129B"
"28","TDRD3_21172665_ChIP-Seq_MCF-7_Human","4/655",0.0124951110030333,0.145498625901988,0.000503233730486937,0.00371400668697401,-2.23480299874661,9.79384051034196,"DSP;CSTB;CAPN1;S100A11"
"29","TP63_22573176_ChIP-Seq_HFKS_Human","16/4229",3.39192831578958e-05,0.00218028979777782,9.97251934963676e-11,1.30640003480242e-08,-0.947121263554921,9.74732394304496,"DSP;LAD1;GRN;ANXA1;ANXA2;PGAM1;CTNND1;KRT13;TACSTD2;HSPB1;FAM129B;ABLIM1;S100A16;PERP;CAPN1;S100A11"
"30","P63_20808887_ChIP-Seq_KERATINOCYTES_Human","9/2000",0.00116121621594086,0.0225361961908523,1.0461119203844e-06,2.03023202326455e-05,-1.42862485026114,9.65505726927084,"CAST;ABLIM1;ANXA2;BHLHE40;TACSTD2;HSPB1;DHCR24;CAPN1;S100A11"
"31","FOXM1_26456572_ChIP-Seq_MCF-7_Human","9/2000",0.00116121621594086,0.0225361961908523,1.0461119203844e-06,2.03023202326455e-05,-1.42617033220795,9.63846893093432,"CAST;RAB10;ABLIM1;ANXA1;ANXA2;PERP;HSPB1;S100A11;FAM129B"
