"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"319","TOP2B_26459242_ChIP-Seq_MCF-7_Human","1/2000",0.794228997327099,0.851046501147226,0.46324835213797,0.496446224024672,0.432526492156573,-0.0996469453000303,"RSAD2"
"320","RARA_24833708_ChIP-Seq_LIVER_Mouse","1/2000",0.794228997327099,0.851046501147226,0.46324835213797,0.496446224024672,0.439474019144848,-0.101247540533675,"IFIT1"
"321","SPI1_26923725_Chip-Seq_HPCs_Mouse","1/2000",0.794228997327099,0.851046501147226,0.46324835213797,0.496446224024672,0.440621519821301,-0.101511905697918,"USP18"
"322","POU3F1_26484290_ChIP-Seq_ESCss_Mouse","1/2000",0.794228997327099,0.851046501147226,0.46324835213797,0.496446224024672,0.452673771260144,-0.104288544959667,"SAMHD1"
"323","GABP_19822575_ChIP-Seq_HepG2_Human","1/2639",0.880374337166041,0.913644297582199,0.562414373345163,0.583668404895998,0.823591629301065,-0.104932227218531,"SAMHD1"
"324","SA1_27219007_Chip-Seq_ERYTHROID_Human","1/2000",0.794228997327099,0.851046501147226,0.46324835213797,0.496446224024672,0.455587463613441,-0.10495981145505,"ISG15"
"325","STAT1_17558387_ChIP-Seq_HELA_Human","1/2000",0.794228997327099,0.851046501147226,0.46324835213797,0.496446224024672,0.463491459077583,-0.106780761195585,"SAMHD1"
"326","TAF2_19829295_ChIP-Seq_ESCs_Human","1/2000",0.794228997327099,0.851046501147226,0.46324835213797,0.496446224024672,0.467997097179076,-0.10781878564399,"SAMHD1"
"327","SMARCA4_23332759_ChIP-Seq_OLIGODENDROCYTES_Mouse","1/2522",0.867688705413518,0.903104570940601,0.545643871899595,0.567915050344477,0.770996663858195,-0.109421591271429,"TNFSF13B"
"328","RING1B_27294783_Chip-Seq_ESCs_Mouse","1/2000",0.794228997327099,0.851046501147226,0.46324835213797,0.496446224024672,0.477746146657985,-0.110064805293118,"CMPK2"
"329","RXRA_24833708_ChIP-Seq_LIVER_Mouse","1/2000",0.794228997327099,0.851046501147226,0.46324835213797,0.496446224024672,0.477953401510518,-0.110112553380988,"IFIT1"
"330","FLI1_20887958_ChIP-Seq_HPC-7_Mouse","1/2030",0.79931564261029,0.851046501147226,0.468338151593128,0.496446224024672,0.494040907511092,-0.1106648491489,"USP18"
"331","RUNX2_24764292_ChIP-Seq_MC3T3_Mouse","1/2000",0.794228997327099,0.851046501147226,0.46324835213797,0.496446224024672,0.482893058051714,-0.111250568494715,"SAMHD1"
"332","RCOR3_21632747_ChIP-Seq_MESCs_Mouse","1/2851",0.900516096677,0.92914522113783,0.591339315737021,0.608380794576705,1.08409889923378,-0.113599730735429,"SP110"
"333","UBF1/2_26484160_Chip-Seq_HMECs_Human","1/2000",0.794228997327099,0.851046501147226,0.46324835213797,0.496446224024672,0.534963637880328,-0.123246768297534,"CMPK2"
"334","ZFP281_27345836_Chip-Seq_ESCs_Mouse","1/2000",0.794228997327099,0.851046501147226,0.46324835213797,0.496446224024672,0.536416258681928,-0.123581428088746,"ISG15"
"335","TCFCP2L1_18555785_Chip-Seq_ESCs_Mouse","1/2000",0.794228997327099,0.851046501147226,0.46324835213797,0.496446224024672,0.540429319877584,-0.124505970970398,"SP100"
"336","SOX3_22085726_ChIP-Seq_NPCs_Mouse","1/2000",0.794228997327099,0.851046501147226,0.46324835213797,0.496446224024672,0.541665464637973,-0.124790758264483,"MX1"
"337","RAD21_21589869_ChIP-Seq_MESCs_Mouse","1/2036",0.800318783670238,0.851046501147226,0.469350690585677,0.496446224024672,0.564574012984016,-0.125756123828309,"SAMHD1"
"338","SOX2_27498859_Chip-Seq_STOMACH_Mouse","1/2000",0.794228997327099,0.851046501147226,0.46324835213797,0.496446224024672,0.5477989956507,-0.126203822297333,"SAMHD1"
"339","RARB_27405468_Chip-Seq_BRAIN_Mouse","1/2000",0.794228997327099,0.851046501147226,0.46324835213797,0.496446224024672,0.548566550444775,-0.126380654218538,"CMPK2"
"340","BRD4_25478319_ChIP-Seq_HGPS_Human","1/2326",0.843587087483413,0.890188067169683,0.516198962505372,0.54249590674093,0.752206186390028,-0.127944357661944,"STAT2"
"341","TCF7_22412390_ChIP-Seq_EML_Mouse","1/2000",0.794228997327099,0.851046501147226,0.46324835213797,0.496446224024672,0.56173523925626,-0.129414502173442,"ISG15"
"342","YAP1_20516196_ChIP-Seq_MESCs_Mouse","1/2329",0.843985017053399,0.890188067169683,0.516662768324695,0.54249590674093,0.763835480977029,-0.129562184348519,"SP110"
"343","REST_21632747_ChIP-Seq_MESCs_Mouse","1/2339",0.845304635211548,0.890188067169683,0.518205792253212,0.542520433531955,0.802053179597179,-0.134791614911881,"SP110"
"344","MTF2_20144788_ChIP-Seq_MESCs_Mouse","2/2981",0.677885448912169,0.851046501147226,0.229414994386989,0.364005124427357,0.352565710983482,-0.137069425218727,"ISG15;TNFSF13B"
"345","SMAD4_21799915_ChIP-Seq_A2780_Human","2/2464",0.56762861322952,0.851046501147226,0.171302850126476,0.288467535354491,0.244087648279521,-0.138223887633414,"SP100;IFI44"
"346","POU5F1_18692474_ChIP-Seq_MESCs_Mouse","3/4232",0.644284658914772,0.851046501147226,0.132825849654316,0.235914568789009,0.371787268076598,-0.163443123628956,"STAT2;ISG15;IFIT1"
"347","E2F1_18555785_ChIP-Seq_MESCs_Mouse","2/4172",0.851891334938094,0.894485901684998,0.36713142195068,0.496446224024672,1.22047428756298,-0.195637514298181,"STAT2;SAMHD1"
"348","PPARG_20887899_ChIP-Seq_3T3-L1_Mouse","2/3565",0.776306393573229,0.851046501147226,0.2970161642915,0.436357080872697,0.919195646240319,-0.232747690869351,"SP110;TNFSF13B"
"349","TP63_22573176_ChIP-Seq_HFKS_Human","2/4229",0.857755793659736,0.896201240145723,0.373636650851485,0.496446224024672,1.72657608696989,-0.264918657029962,"ISG15;IFIT3"
"350","TP53_23651856_ChIP-Seq_MEFs_Mouse","2/3193",0.716753136988664,0.851046501147226,0.253838003951253,0.392295097015573,0.807656038970991,-0.268968681207196,"XAF1;IFIT3"
"351","RUNX2_22187159_ChIP-Seq_PCA_Human","3/3423",0.486774819780227,0.812049582530565,0.0816021486351037,0.222756505895761,0.389620874643265,-0.280508968950382,"SP100;SP110;CMPK2"
"352","SUZ12_20075857_ChIP-Seq_MESCs_Mouse","4/4356",0.419059603308398,0.785418073527418,0.0378644099921783,0.143804195395826,0.385354469340675,-0.335159012285036,"CMPK2;ISG15;USP18;TNFSF13B"
"353","TCF4_23295773_ChIP-Seq_U87_Human","3/3812",0.565968320124202,0.851046501147226,0.104894683365986,0.222756505895761,0.737485812914199,-0.419789590186968,"SP100;SAMHD1;XAF1"
"354","FLI1_21571218_ChIP-Seq_MEGAKARYOCYTES_Human","4/5834",0.678453687539617,0.851046501147226,0.0924683584780494,0.222756505895761,2.05913143834067,-0.798817512883686,"SP100;SP110;STAT2;CMPK2"
"355","RUNX1_21571218_ChIP-Seq_MEGAKARYOCYTES_Human","4/5071",0.551491332026405,0.851046501147226,0.0608754986708365,0.213064245347928,1.40371038500237,-0.835388978799484,"SP100;STAT2;MX1;USP18"
"356","MITF_21258399_ChIP-Seq_MELANOMA_Human","4/5578",0.638120157248592,0.851046501147226,0.0810683590944092,0.222756505895761,1.90982818312684,-0.857949592060951,"MX1;IFI44;IFIT3;IFI44L"
"357","HNF4A_19822575_ChIP-Seq_HepG2_Human","5/6083",0.498757594321303,0.828169586849791,0.0297268590783283,0.121982628631761,2.02702043748691,-1.41006653267514,"SP100;STAT2;SAMHD1;USP18;IFIT3"
